   Days Weight 
 1    0 184.35
 2    4 182.51
 3    7 180.45
 4    7 179.91
 5   11 177.91
 6   18 175.81
 7   24 173.11
 8   30 170.06
 9   32 169.31
10   43 165.10
11   46 163.11
12   60 158.30
13   64 155.80
14   70 154.31
15   71 153.86
16   71 154.20
17   73 152.20
18   74 152.80
19   84 150.30
20   88 147.80
21   95 146.10
22  102 145.60
23  106 142.50
24  109 142.30
25  115 139.40
26  122 137.90
27  133 133.70
28  137 133.70
29  140 133.30
30  143 131.20
31  147 133.00
32  148 132.20
33  149 130.80
34  150 131.30
35  153 129.00
36  156 127.90
37  161 126.90
38  164 127.70
39  165 129.50
40  165 128.40
41  170 125.40
42  176 124.90
43  179 124.90
44  198 118.20
45  214 118.20
46  218 115.30
47  221 115.70
48  225 116.00
49  233 115.50
50  238 112.60
51  241 114.00
52  246 112.60
